ID_Transaksi,Umur_Pelanggan,Pendapatan_Bulanan,Jumlah_Item,Total_Belanja,Kategori_Produk
4916,30,9609420,2,1617737,Elektronik
4917,56,14458212,9,1288155,Fashion
4918,20,11170216,4,1104604,Makanan
4919,27,11554634,6,1333399,Makanan
4920,47,3768407,2,2461197,Elektronik
4921,59,10105925,9,2144716,Fashion
4922,48,7521980,7,2378476,Makanan
4923,43,9249433,5,2808818,Elektronik
4924,46,7125702,7,2646764,Fashion
4925,59,3540710,4,864110,Fashion
4926,18,5346386,7,926876,Fashion
4927,25,7783877,2,324507,Fashion
4928,44,8672028,7,1768002,Elektronik
4929,47,13811690,4,2210956,Makanan
4930,50,14501350,4,1213009,Fashion
4931,31,8461202,1,2195696,Fashion
4932,64,11955651,3,848184,Makanan
4933,41,6294329,5,1350344,Fashion
4934,52,9750981,5,1106058,Fashion
4935,24,3199728,2,2950263,Makanan
4936,25,3543992,4,2630456,Makanan
4937,53,12670244,1,1623663,Fashion
4938,64,3959484,9,453150,Makanan
4939,61,14772955,1,1418278,Elektronik
4940,55,13332038,6,1419943,Elektronik
4941,48,13599816,7,2887132,Fashion
4942,33,2767128,3,453125,Fashion
4943,51,6509408,1,1190043,Makanan
4944,53,4331774,7,665692,Makanan
4945,35,2434368,3,1833318,Fashion
4946,60,13954802,6,1519805,Fashion
4947,45,12309381,6,153018,Elektronik
4948,23,8077449,4,203947,Makanan
4949,44,4834523,6,271325,Fashion
4950,25,3167498,4,85607,Fashion
4951,44,10905184,8,111684,Makanan
4952,22,5791296,9,1912334,Makanan
4953,45,11876812,2,587889,Fashion
4954,33,9020480,7,1747458,Fashion
4955,32,4933811,9,2934719,Fashion
4956,39,5833538,9,1776677,Makanan
4957,47,12559464,5,1108677,Fashion
4958,19,10919757,1,1248279,Fashion
4959,37,2238366,6,2874596,Fashion
4960,42,14906970,8,1725684,Elektronik
4961,52,11254326,1,1528662,Elektronik
4962,58,8877037,2,2851497,Makanan
4963,53,6407900,1,470431,Fashion
4964,38,10457123,5,1684974,Fashion
4965,58,10805348,2,2905327,Makanan
4966,28,12754969,4,2166367,Makanan
4967,58,10033076,1,1845054,Makanan
4968,29,12282492,7,719384,Fashion
4969,27,2941208,8,126949,Elektronik
4970,32,6383233,5,1052486,Makanan
4971,24,13671030,2,2847995,Fashion
4972,56,4967381,8,942711,Makanan
4973,56,12727300,1,2133820,Fashion
4974,61,12448643,7,802932,Makanan
4975,18,5114659,1,1502303,Fashion
4976,46,12052613,6,2793338,Makanan
4977,46,9303667,6,1589563,Elektronik
4978,28,8537932,5,2664443,Makanan
4979,26,7607414,2,2566616,Makanan
4980,60,11796184,2,1383986,Elektronik
4981,27,8095513,9,638843,Makanan
4982,31,14410534,5,2210147,Elektronik
4983,32,10411603,5,2091836,Fashion
4984,33,3653005,7,1701141,Elektronik
4985,42,8243383,6,2610745,Elektronik
4986,18,12100963,2,1725209,Fashion
4987,28,2441168,1,1456831,Elektronik
4988,42,11077805,5,1688266,Elektronik
4989,39,7947117,4,2070256,Fashion
4990,34,10888079,3,1353375,Makanan
4991,48,8074999,2,1484467,Makanan
4992,54,6949331,2,1271381,Elektronik
4993,63,7280156,4,2401646,Makanan
4994,19,12802519,2,2188897,Makanan
4995,54,14037592,4,2895929,Elektronik
4996,19,10399122,3,2856299,Fashion
4997,46,4144608,9,916555,Makanan
4998,17,12492993,7,757395,Elektronik
4999,46,7506126,3,2497100,Fashion
5000,61,13600469,8,1019966,Makanan
